Player,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
Gordon Hayward,81,.450,180,30,.375,80,55,25,3,70,111,.427,260,83,.806,103,18,18,NBA,641,17,43,335,Gordon Hayward,SF,19,2015-16,47,87,UTA,.485
Brendan Haywood,109,.493,221,0,NA,0,29,22,91,179,109,.493,221,97,.606,160,62,2,NBA,1266,143,158,315,Brendan Haywood,C,21,2001-02,50,322,WAS,.493
Brendan Haywood,173,.510,339,0,NA,0,29,23,119,212,173,.510,339,155,.633,245,81,69,NBA,1930,192,225,501,Brendan Haywood,C,32,2002-03,65,404,WAS,.510
Brendan Haywood,200,.517,387,0,.000,1,43,24,100,201,200,.515,388,137,.585,234,77,59,NBA,1484,186,154,537,Brendan Haywood,C,32,2003-04,80,387,WAS,.515
Brendan Haywood,239,.560,427,0,NA,0,57,25,114,262,239,.560,427,159,.609,261,68,68,NBA,1865,202,218,637,Brendan Haywood,C,52,2004-05,96,464,WAS,.560
Brendan Haywood,222,.514,432,0,NA,0,46,26,104,267,222,.514,432,131,.585,224,79,70,NBA,1879,200,232,575,Brendan Haywood,C,30,2005-06,97,467,WAS,.514
Brendan Haywood,198,.558,355,0,NA,0,47,27,88,282,198,.558,355,115,.548,210,77,49,NBA,1740,195,208,511,Brendan Haywood,C,34,2006-07,90,477,WAS,.558
Brendan Haywood,316,.528,599,0,NA,0,71,28,133,303,316,.528,599,216,.735,294,80,80,NBA,2228,273,216,848,Brendan Haywood,C,31,2007-08,108,576,WAS,.528
Brendan Haywood,24,.480,50,0,NA,0,8,29,15,31,24,.480,50,10,.476,21,6,5,NBA,175,13,14,58,Brendan Haywood,C,4,2008-09,9,44,WAS,.480
Brendan Haywood,276,.563,490,0,.000,1,43,30,158,437,276,.562,491,152,.620,245,77,67,NBA,2355,278,209,704,Brendan Haywood,C,26,2009-10,99,715,TOT,.562
Brendan Haywood,188,.561,335,0,NA,0,18,30,101,307,188,.561,335,102,.646,158,49,48,NBA,1614,200,145,478,Brendan Haywood,C,18,2009-10,67,507,WAS,.561
Brendan Haywood,88,.568,155,0,.000,1,25,30,57,130,88,.564,156,50,.575,87,28,19,NBA,741,78,64,226,Brendan Haywood,C,8,2009-10,32,208,DAL,.564
Brendan Haywood,128,.577,222,0,.000,1,19,31,74,247,128,.574,223,64,.362,177,72,8,NBA,1331,129,146,320,Brendan Haywood,C,16,2010-11,51,376,DAL,.574
Brendan Haywood,118,.518,228,0,NA,0,19,32,54,185,118,.518,228,45,.469,96,54,54,NBA,1146,139,121,281,Brendan Haywood,C,24,2011-12,46,324,DAL,.518
Brendan Haywood,93,.433,215,0,.000,1,29,33,49,165,93,.431,216,30,.455,66,61,17,NBA,1162,125,125,216,Brendan Haywood,C,16,2012-13,50,290,CHA,.431
Brendan Haywood,0,NA,0,14,.467,30,6,34,29,13,22,119,1,30,.467,.467,CLE,NBA,2014-15,C,7,2,10,Brendan Haywood,35,23,2013-14,2,.538,Did Not Play,14
Brendan Haywood,,,,,,,,17,,,,,,,,,,,,,,,,Brendan Haywood,,,10,,,35,
Gerald Henderson,33,.388,85,4,.211,19,13,22,9,40,37,.356,104,35,.745,47,43,0,NBA,355,15,25,113,Gerald Henderson,SG,10,2009-10,14,55,CHA,.375
Gerald Henderson,252,.472,534,7,.194,36,101,23,32,158,259,.454,570,128,.785,163,68,30,NBA,1661,49,118,653,Gerald Henderson,SG,50,2010-11,64,207,CHA,.461
Gerald Henderson,321,.475,676,11,.234,47,126,24,20,161,332,.459,723,155,.760,204,55,55,NBA,1831,64,128,830,Gerald Henderson,SG,49,2011-12,100,225,CHA,.467
Gerald Henderson,349,.462,755,33,.330,100,177,25,34,195,382,.447,855,258,.824,313,68,58,NBA,2133,55,149,1055,Gerald Henderson,SG,68,2012-13,108,250,CHA,.466
Gerald Henderson,363,.445,815,40,.348,115,199,26,32,279,403,.433,930,235,.761,309,77,77,NBA,2461,31,159,1081,Gerald Henderson,SG,51,2013-14,113,310,CHA,.455
Gerald Henderson,325,.457,711,45,.331,136,206,27,22,237,370,.437,847,184,.848,217,80,72,NBA,2315,36,135,969,Gerald Henderson,SG,51,2014-15,110,273,CHO,.463
Gerald Henderson,23,.404,57,8,.364,22,8,28,2,27,31,.392,79,18,.692,26,14,0,NBA,210,1,12,88,Gerald Henderson,SG,6,2015-16,13,28,POR,.443
Xavier Henry,63,.441,143,2,.118,17,18,19,3,28,65,.406,160,33,.635,52,38,16,NBA,527,9,48,165,Xavier Henry,SG,11,2010-11,13,37,MEM,.413
Xavier Henry,83,.393,211,7,.412,17,35,20,8,82,90,.395,228,52,.612,85,45,0,NBA,759,24,59,239,Xavier Henry,SG,26,2011-12,35,106,NOH,.410
Xavier Henry,62,.413,150,4,.364,11,13,21,5,69,66,.410,161,58,.630,92,50,2,NBA,625,21,72,194,Xavier Henry,SF,16,2012-13,31,90,NOH,.422
Xavier Henry,116,.439,264,28,.346,81,51,22,7,89,144,.417,345,116,.655,177,43,5,NBA,908,25,79,432,Xavier Henry,SF,44,2013-14,57,114,LAL,.458
Xavier Henry,3,.231,13,0,NA,0,3,23,0,2,3,.231,13,14,.583,24,9,0,NBA,86,2,6,20,Xavier Henry,SF,3,2014-15,3,4,LAL,.231
John Henson,162,.486,333,0,.000,3,31,22,42,181,162,.482,336,56,.533,105,63,9,NBA,827,116,83,380,John Henson,PF,19,2012-13,47,297,MIL,.482
John Henson,344,.539,638,0,.000,1,113,23,116,326,344,.538,639,91,.514,177,70,23,NBA,1856,171,185,779,John Henson,PF,41,2013-14,114,497,MIL,.538
John Henson,196,.566,346,0,NA,0,59,24,135,188,196,.566,346,78,.569,137,67,11,NBA,1228,124,152,470,John Henson,C,28,2014-15,87,312,MIL,.566
John Henson,46,.568,81,0,NA,0,13,25,27,41,46,.568,81,27,.587,46,18,0,NBA,280,35,41,119,John Henson,C,6,2015-16,22,76,MIL,.568
Mario Hezonja,12,.375,32,11,.367,30,10,20,1,20,23,.371,62,10,.909,11,18,0,NBA,212,5,19,67,Mario Hezonja,SF,3,2015-16,19,25,ORL,.460
Roy Hibbert,198,.471,420,0,NA,0,49,22,76,128,198,.471,420,98,.667,147,70,42,NBA,1009,115,215,494,Roy Hibbert,C,20,2008-09,55,243,IND,.471
Roy Hibbert,384,.495,776,3,.500,6,158,23,131,287,387,.495,782,169,.754,224,81,69,NBA,2035,177,285,946,Roy Hibbert,C,30,2009-10,145,464,IND,.497
Roy Hibbert,410,.463,886,0,.000,4,166,24,142,428,410,.461,890,205,.745,275,81,80,NBA,2244,182,256,1025,Roy Hibbert,C,33,2010-11,185,610,IND,.461
Roy Hibbert,332,.498,667,0,.000,1,108,25,128,359,332,.497,668,170,.711,239,65,65,NBA,1937,213,195,834,Roy Hibbert,C,32,2011-12 ★,128,572,IND,.497
Roy Hibbert,384,.449,855,1,.250,4,113,26,206,360,385,.448,859,166,.741,224,79,79,NBA,2269,296,279,937,Roy Hibbert,C,39,2012-13,162,656,IND,.449
Roy Hibbert,329,.439,749,2,.400,5,91,27,182,336,331,.439,754,207,.770,269,81,81,NBA,2409,202,269,871,Roy Hibbert,C,29,2013-14 ★,148,538,IND,.440
Roy Hibbert,317,.448,708,0,.000,2,84,28,125,384,317,.446,710,168,.824,204,76,76,NBA,1926,156,216,802,Roy Hibbert,C,18,2014-15,107,540,IND,.446
Roy Hibbert,48,.466,103,0,.000,2,38,29,41,94,48,.457,105,65,.855,76,21,21,NBA,569,43,66,161,Roy Hibbert,C,9,2015-16,34,137,LAL,.457
J.J. Hickson,100,.515,194,0,NA,0,9,20,30,113,100,.515,194,45,.672,67,62,0,NBA,705,52,81,245,J.J. Hickson,C,14,2008-09,45,165,CLE,.515
J.J. Hickson,289,.555,521,0,.000,1,40,21,39,290,289,.554,522,111,.681,163,81,73,NBA,1691,110,132,689,J.J. Hickson,PF,36,2009-10,92,400,CLE,.554
J.J. Hickson,429,.461,931,0,.000,5,91,22,54,478,429,.458,936,247,.673,367,80,66,NBA,2256,217,215,1105,J.J. Hickson,C,48,2010-11,173,695,CLE,.458
J.J. Hickson,183,.469,390,0,.000,2,45,23,35,202,183,.467,392,86,.642,134,54,19,NBA,1244,133,85,452,J.J. Hickson,PF,30,2011-12,70,335,TOT,.467
J.J. Hickson,64,.372,172,0,.000,1,22,23,17,110,64,.370,173,37,.638,58,35,9,NBA,644,67,44,165,J.J. Hickson,PF,18,2011-12,39,177,SAC,.370
J.J. Hickson,119,.546,218,0,.000,1,23,23,18,92,119,.543,219,49,.645,76,19,10,NBA,600,66,41,287,J.J. Hickson,PF,12,2011-12,31,158,POR,.543
J.J. Hickson,418,.563,742,0,.000,2,88,24,51,562,418,.562,744,182,.679,268,80,80,NBA,2323,266,160,1018,J.J. Hickson,C,48,2012-13,145,828,POR,.562
J.J. Hickson,332,.514,646,0,.000,8,96,25,51,426,332,.508,654,150,.517,290,69,52,NBA,1859,206,177,814,J.J. Hickson,PF,47,2013-14,128,632,DEN,.508
J.J. Hickson,218,.477,457,0,.000,2,57,26,35,302,218,.475,459,116,.577,201,73,8,NBA,1411,150,136,552,J.J. Hickson,C,36,2014-15,96,452,DEN,.475
J.J. Hickson,50,.532,94,0,NA,0,16,27,11,54,50,.532,94,24,.471,51,16,8,NBA,264,17,31,124,J.J. Hickson,C,10,2015-16,11,71,DEN,.532
Nene Hilario,321,.521,616,0,.000,3,149,20,65,283,321,.519,619,197,.578,341,80,53,NBA,2258,208,295,839,Nene Hilario,C,127,2002-03,181,491,DEN,.519
Nene Hilario,334,.532,628,0,.000,2,168,21,41,349,334,.530,630,240,.682,352,77,77,NBA,2504,154,280,908,Nene Hilario,PF,116,2003-04,183,503,DEN,.530
Nene Hilario,194,.505,384,0,.000,2,84,22,48,221,194,.503,386,140,.660,212,55,18,NBA,1317,104,167,528,Nene Hilario,C,50,2004-05,94,325,DEN,.503
Nene Hilario,0,.000,1,0,NA,0,0,23,0,0,0,.000,1,0,NA,0,1,0,NBA,3,0,1,0,Nene Hilario,PF,0,2005-06,2,0,DEN,.000
Nene Hilario,294,.571,515,0,.000,1,77,24,59,299,294,.570,516,195,.689,283,64,42,NBA,1715,150,209,783,Nene Hilario,C,62,2006-07,127,449,DEN,.570
Nene Hilario,29,.414,70,0,.000,1,15,25,14,57,29,.408,71,27,.551,49,16,1,NBA,266,30,46,85,Nene Hilario,PF,9,2007-08,21,87,DEN,.408
Nene Hilario,427,.607,704,1,.200,5,108,26,101,415,428,.604,709,266,.723,368,77,76,NBA,2510,183,278,1123,Nene Hilario,C,95,2008-09,147,598,DEN,.604
Nene Hilario,421,.589,715,0,.000,2,203,27,82,461,421,.587,717,293,.704,416,82,82,NBA,2755,166,281,1135,Nene Hilario,C,115,2009-10,125,627,DEN,.587
Nene Hilario,401,.618,649,1,.200,5,149,28,73,426,402,.615,654,286,.711,402,75,75,NBA,2291,145,238,1091,Nene Hilario,C,84,2010-11,134,571,DEN,.615
Nene Hilario,211,.542,389,0,.000,4,80,29,38,228,211,.537,393,113,.673,168,39,33,NBA,1110,63,95,535,Nene Hilario,C,42,2011-12,96,291,TOT,.537
Nene Hilario,143,.513,279,0,.000,2,61,29,25,165,143,.509,281,90,.677,133,28,27,NBA,826,43,69,376,Nene Hilario,C,36,2011-12,77,208,DEN,.509
Nene Hilario,68,.618,110,0,.000,2,19,29,13,63,68,.607,112,23,.657,35,11,6,NBA,284,20,26,159,Nene Hilario,C,6,2011-12,19,83,WAS,.607
Nene Hilario,285,.481,593,0,.000,1,177,30,37,306,285,.480,594,196,.729,269,61,49,NBA,1659,101,171,766,Nene Hilario,PF,55,2012-13,139,407,WAS,.480
Nene Hilario,298,.506,589,1,.200,5,153,31,47,229,299,.503,594,155,.583,266,53,37,NBA,1560,65,164,754,Nene Hilario,PF,64,2013-14,117,294,WAS,.504
Nene Hilario,306,.513,596,1,.200,5,123,32,22,261,307,.511,601,122,.604,202,67,58,NBA,1693,84,180,737,Nene Hilario,PF,66,2014-15,124,345,WAS,.512
Nene Hilario,35,.565,62,0,.000,1,22,33,1,52,35,.556,63,21,.553,38,12,0,NBA,209,7,37,91,Nene Hilario,PF,8,2015-16,12,59,WAS,.556
George Hill,126,.421,299,24,.329,73,136,22,21,128,150,.403,372,114,.781,146,77,7,NBA,1270,30,150,438,George Hill,PG,45,2008-09,74,158,SAS,.435
George Hill,278,.505,550,75,.399,188,226,23,26,163,353,.478,738,183,.772,237,78,43,NBA,2276,42,222,964,George Hill,PG,69,2009-10,101,205,SAS,.529
George Hill,210,.490,429,77,.377,204,193,24,21,175,287,.453,633,233,.863,270,76,5,NBA,2148,24,153,884,George Hill,PG,66,2010-11,99,199,SAS,.514
George Hill,114,.489,233,54,.367,147,145,25,17,120,168,.442,380,91,.778,117,50,9,NBA,1274,31,98,481,George Hill,PG,42,2011-12,52,151,IND,.513
George Hill,256,.494,518,130,.368,353,355,26,26,237,386,.443,871,174,.817,213,76,76,NBA,2620,47,134,1076,George Hill,PG,81,2012-13,116,284,IND,.518
George Hill,177,.497,356,95,.365,260,265,27,23,230,272,.442,616,142,.807,176,76,76,NBA,2434,53,158,781,George Hill,PG,75,2013-14,92,283,IND,.519
George Hill,186,.544,342,69,.358,193,220,28,14,154,255,.477,535,113,.790,143,43,36,NBA,1267,25,111,692,George Hill,PG,44,2014-15,69,179,IND,.541
George Hill,38,.400,95,31,.419,74,59,29,5,54,69,.408,169,35,.745,47,16,16,NBA,568,10,39,204,George Hill,PG,24,2015-16,31,64,IND,.500
Jordan Hill,99,.497,199,0,.000,2,20,22,21,99,99,.493,201,46,.676,68,47,0,NBA,624,76,92,244,Jordan Hill,PF,14,2009-10,30,175,TOT,.493
Jordan Hill,41,.456,90,0,.000,2,7,22,9,29,41,.446,92,15,.714,21,24,0,NBA,252,32,37,97,Jordan Hill,PF,10,2009-10,12,61,NYK,.446
Jordan Hill,58,.532,109,0,NA,0,13,22,12,70,58,.532,109,31,.660,47,23,0,NBA,372,44,55,147,Jordan Hill,PF,4,2009-10,18,114,HOU,.532
Jordan Hill,173,.494,350,0,.000,2,29,23,52,178,173,.491,352,60,.706,85,72,11,NBA,1125,128,157,406,Jordan Hill,C,14,2010-11,62,306,HOU,.491
Jordan Hill,82,.506,162,0,.000,3,16,24,27,125,82,.497,165,30,.638,47,39,8,NBA,551,61,71,194,Jordan Hill,C,14,2011-12,31,186,TOT,.497
Jordan Hill,68,.515,132,0,.000,3,14,24,21,108,68,.504,135,25,.641,39,32,7,NBA,469,47,60,161,Jordan Hill,C,9,2011-12,24,155,HOU,.504
Jordan Hill,14,.467,30,0,NA,0,2,24,6,17,14,.467,30,5,.625,8,7,1,NBA,82,14,11,33,Jordan Hill,C,5,2011-12,7,31,LAL,.467
Jordan Hill,77,.503,153,0,.000,2,13,25,19,84,77,.497,155,40,.656,61,29,1,NBA,458,82,55,194,Jordan Hill,PF,8,2012-13,26,166,LAL,.497
Jordan Hill,286,.550,520,0,.000,1,54,26,64,341,286,.549,521,124,.685,181,72,32,NBA,1500,194,172,696,Jordan Hill,PF,29,2013-14,75,535,LAL,.549
Jordan Hill,354,.462,766,3,.273,11,103,27,52,382,357,.459,777,124,.738,168,70,57,NBA,1874,174,164,841,Jordan Hill,C,34,2014-15,106,556,LAL,.461
Jordan Hill,64,.448,143,0,.000,1,22,28,5,83,64,.444,144,30,.750,40,17,3,NBA,397,54,43,158,Jordan Hill,PF,13,2015-16,22,137,IND,.444
Solomon Hill,10,.588,17,7,.304,23,12,22,2,32,17,.425,40,6,.857,7,28,0,NBA,226,9,19,47,Solomon Hill,SF,5,2013-14,13,41,IND,.513
Solomon Hill,183,.430,426,68,.327,208,184,23,18,244,251,.396,634,159,.824,193,82,78,NBA,2381,70,177,729,Solomon Hill,SF,66,2014-15,115,314,IND,.450
Solomon Hill,4,.571,7,1,.200,5,4,24,0,8,5,.417,12,0,NA,0,7,0,NBA,44,1,1,11,Solomon Hill,SF,2,2015-16,3,9,IND,.458
Darrun Hilliard,2,.182,11,2,.286,7,0,22,0,2,4,.222,18,4,.667,6,4,0,NBA,26,3,2,14,Darrun Hilliard,SF,0,2015-16,2,5,DET,.278
Kirk Hinrich,174,.383,454,144,.390,369,517,23,21,217,318,.386,823,135,.804,168,76,66,NBA,2706,42,276,915,Kirk Hinrich,PG,101,2003-04,204,259,CHI,.474
Kirk Hinrich,300,.420,714,145,.355,408,494,24,21,272,445,.397,1122,171,.792,216,77,77,NBA,2800,32,244,1206,Kirk Hinrich,PG,122,2004-05,176,304,CHI,.461
Kirk Hinrich,325,.441,737,126,.370,341,514,25,21,259,451,.418,1078,256,.815,314,81,81,NBA,2955,29,251,1284,Kirk Hinrich,PG,94,2005-06,188,288,CHI,.477
Kirk Hinrich,335,.463,724,140,.415,337,500,26,23,242,475,.448,1061,237,.835,284,80,80,NBA,2839,32,274,1327,Kirk Hinrich,PG,100,2006-07,191,274,CHI,.514
Kirk Hinrich,246,.442,557,84,.350,240,452,27,19,216,330,.414,797,118,.831,142,75,72,NBA,2380,28,224,862,Kirk Hinrich,PG,87,2007-08,157,244,CHI,.467
Kirk Hinrich,114,.456,250,69,.408,169,197,28,19,107,183,.437,419,68,.791,86,51,4,NBA,1339,16,126,503,Kirk Hinrich,SG,66,2008-09,87,123,CHI,.519
Kirk Hinrich,204,.431,473,104,.371,280,330,29,24,236,308,.409,753,85,.752,113,74,53,NBA,2481,24,204,805,Kirk Hinrich,SG,85,2009-10,113,260,CHI,.478
Kirk Hinrich,203,.467,435,75,.399,188,288,30,17,161,278,.446,623,106,.841,126,72,51,NBA,2157,21,185,737,Kirk Hinrich,SG-PG,75,2010-11,121,182,TOT,.506
Kirk Hinrich,155,.475,326,43,.384,112,210,30,10,115,198,.452,438,92,.876,105,48,29,NBA,1471,14,119,531,Kirk Hinrich,SG,56,2010-11,84,129,WAS,.501
Kirk Hinrich,48,.440,109,32,.421,76,78,30,7,46,80,.432,185,14,.667,21,24,22,NBA,686,7,66,206,Kirk Hinrich,PG,19,2010-11,37,53,ATL,.519
Kirk Hinrich,75,.472,159,47,.346,136,132,31,11,90,122,.414,295,25,.781,32,48,31,NBA,1237,11,100,316,Kirk Hinrich,SG,38,2011-12,58,101,ATL,.493
Kirk Hinrich,88,.367,240,71,.390,182,314,32,25,142,159,.377,422,70,.714,98,60,60,NBA,1764,16,192,459,Kirk Hinrich,PG,63,2012-13,99,158,CHI,.461
Kirk Hinrich,158,.419,377,85,.351,242,286,33,26,161,243,.393,619,95,.760,125,73,61,NBA,2116,31,203,666,Kirk Hinrich,PG,80,2013-14,120,192,CHI,.461
Kirk Hinrich,84,.394,213,58,.345,168,148,34,14,101,142,.373,381,35,.700,50,66,22,NBA,1610,20,144,377,Kirk Hinrich,SG,46,2014-15,73,121,CHI,.449
Kirk Hinrich,13,.394,33,9,.563,16,17,35,0,10,22,.449,49,10,.909,11,9,2,NBA,160,1,20,63,Kirk Hinrich,SG,6,2015-16,7,11,CHI,.541
Jrue Holiday,168,.465,361,62,.390,159,280,19,18,135,230,.442,520,65,.756,86,73,51,NBA,1767,56,153,587,Jrue Holiday,PG,79,2009-10,156,191,PHI,.502
Jrue Holiday,365,.470,777,81,.365,222,531,20,29,264,446,.446,999,172,.823,209,82,82,NBA,2901,68,203,1145,Jrue Holiday,PG,120,2010-11,218,332,PHI,.487
Jrue Holiday,295,.445,663,65,.380,171,290,21,18,155,360,.432,834,94,.783,120,65,65,NBA,2196,57,137,879,Jrue Holiday,PG,103,2011-12,135,212,PHI,.471
Jrue Holiday,464,.446,1041,91,.368,247,625,22,32,240,555,.431,1288,182,.752,242,78,78,NBA,2926,89,170,1383,Jrue Holiday,PG,123,2012-13 ★,292,329,PHI,.466
Jrue Holiday,173,.459,377,30,.390,77,268,23,12,114,203,.447,454,51,.810,63,34,34,NBA,1143,28,92,487,Jrue Holiday,PG,56,2013-14,105,142,NOP,.480
Jrue Holiday,187,.469,399,51,.378,135,274,24,23,103,238,.446,534,65,.855,76,40,37,NBA,1303,32,110,592,Jrue Holiday,PG,63,2014-15,91,135,NOP,.493
Jrue Holiday,50,.439,114,14,.341,41,74,25,5,28,64,.413,155,40,.816,49,16,14,NBA,351,2,37,182,Jrue Holiday,PG,12,2015-16,38,30,NOP,.458
Justin Holiday,12,.375,32,4,.250,16,15,23,6,14,16,.333,48,6,.750,8,9,0,NBA,142,0,7,42,Justin Holiday,SG,3,2012-13,9,14,PHI,.375
Justin Holiday,35,.321,109,91,.387,235,12,24,73,45,59,657,4,126,.462,.444,GSW,NBA,2014-15,SG,37,40,12,Justin Holiday,25,61,2013-14,48,.822,Did Not Play,56
Justin Holiday,10,.303,33,21,.382,55,3,54,19,2,14,189,1,22,.473,.500,ATL,NBA,2015-16,SG,1,8,4,Justin Holiday,26,16,29,9,.500,254,11
Justin Holiday,,,,,,,,13,,,,,,,,,,,,,,,,Justin Holiday,,,9,,,53,
Ryan Hollins,20,.556,36,0,NA,0,1,22,7,20,20,.556,36,24,.600,40,27,0,NBA,185,11,40,64,Ryan Hollins,C,4,2006-07,16,31,CHA,.556
Ryan Hollins,46,.489,94,0,NA,0,14,23,30,54,46,.489,94,55,.671,82,60,1,NBA,532,53,96,147,Ryan Hollins,PF,10,2007-08,25,107,CHA,.489
Ryan Hollins,50,.532,94,0,NA,0,7,24,32,51,50,.532,94,43,.597,72,45,3,NBA,444,46,78,143,Ryan Hollins,C,7,2008-09,24,97,TOT,.532
Ryan Hollins,19,.543,35,0,NA,0,4,24,17,17,19,.543,35,26,.667,39,18,1,NBA,184,19,34,64,Ryan Hollins,C,3,2008-09,10,36,CHA,.543
Ryan Hollins,31,.525,59,0,NA,0,3,24,15,34,31,.525,59,17,.515,33,27,2,NBA,260,27,44,79,Ryan Hollins,C,4,2008-09,14,61,DAL,.525
Ryan Hollins,169,.560,302,0,.000,1,51,25,38,128,169,.558,303,109,.690,158,73,27,NBA,1223,79,199,447,Ryan Hollins,C,19,2009-10,95,207,MIN,.558
Ryan Hollins,131,.598,219,0,NA,0,26,26,42,116,131,.598,219,111,.681,163,70,16,NBA,1182,70,199,373,Ryan Hollins,C,22,2010-11,67,186,CLE,.598
Ryan Hollins,46,.548,84,0,NA,0,9,27,17,48,46,.548,84,39,.520,75,39,8,NBA,522,34,78,131,Ryan Hollins,C,5,2011-12,35,82,TOT,.548
Ryan Hollins,28,.500,56,0,NA,0,6,27,12,31,28,.500,56,33,.600,55,24,7,NBA,362,25,55,89,Ryan Hollins,C,4,2011-12,24,56,CLE,.500
Ryan Hollins,18,.643,28,0,NA,0,3,27,5,17,18,.643,28,6,.300,20,15,1,NBA,160,9,23,42,Ryan Hollins,C,1,2011-12,11,26,BOS,.643
Ryan Hollins,70,.614,114,0,NA,0,11,28,34,89,70,.614,114,66,.750,88,60,0,NBA,663,50,133,206,Ryan Hollins,C,6,2012-13,44,139,LAC,.614
Ryan Hollins,53,.736,72,0,NA,0,8,29,31,59,53,.736,72,35,.625,56,61,0,NBA,482,31,87,141,Ryan Hollins,PF,9,2013-14,29,90,LAC,.736
Ryan Hollins,53,.646,82,0,NA,0,14,30,19,67,53,.646,82,31,.574,54,46,9,NBA,441,36,65,137,Ryan Hollins,C,6,2014-15,25,103,SAC,.646
Ryan Hollins,3,.500,6,0,NA,0,0,31,1,4,3,.500,6,0,NA,0,4,3,NBA,43,7,4,6,Ryan Hollins,C,0,2015-16,3,11,WAS,.500
Rondae Hollis-Jefferson,38,.500,76,1,.200,5,27,21,8,84,39,.481,81,20,.667,30,19,14,NBA,419,32,42,99,Rondae Hollis-Jefferson,SF,27,2015-16,21,116,BRK,.488
Richaun Holmes,22,.629,35,2,.182,11,4,22,11,13,24,.522,46,13,.650,20,12,1,NBA,179,18,24,63,Richaun Holmes,PF,1,2015-16,8,31,PHI,.543
Rodney Hood,93,.456,204,62,.365,170,83,22,12,108,155,.414,374,61,.763,80,50,21,NBA,1064,9,119,433,Rodney Hood,SG,30,2014-15,45,117,UTA,.497
Rodney Hood,53,.505,105,21,.276,76,50,23,5,34,74,.409,181,36,.878,41,17,17,NBA,498,7,60,205,Rodney Hood,SG,19,2015-16,28,41,UTA,.467
Scotty Hopson,0,.000,2,0,.000,2,1,24,0,0,0,.000,4,1,.500,2,2,0,NBA,7,0,0,1,Scotty Hopson,SG,1,2013-14,0,0,CLE,.000
Al Horford,333,.502,663,0,.000,5,124,21,76,537,333,.499,668,155,.731,212,81,77,NBA,2540,248,267,821,Al Horford,C,60,2007-08,137,785,ATL,.499
Al Horford,312,.526,593,0,.000,1,163,22,95,479,312,.525,594,149,.727,205,67,67,NBA,2242,145,190,773,Al Horford,C,53,2008-09,103,624,ATL,.525
Al Horford,466,.551,846,1,1.000,1,189,23,91,563,467,.551,847,213,.789,270,81,81,NBA,2845,236,225,1148,Al Horford,C,59,2009-10 ★,122,799,ATL,.552
Al Horford,511,.557,917,2,.500,4,266,24,80,536,513,.557,921,150,.798,188,77,77,NBA,2704,182,193,1178,Al Horford,C,59,2010-11 ★,119,718,ATL,.558
Al Horford,57,.559,102,0,.000,1,24,25,14,51,57,.553,103,22,.733,30,11,11,NBA,348,26,21,136,Al Horford,C,10,2011-12,16,77,ATL,.553
Al Horford,573,.544,1054,3,.500,6,240,26,78,562,576,.543,1060,134,.644,208,74,74,NBA,2756,195,163,1289,Al Horford,C,78,2012-13,147,757,ATL,.545
Al Horford,234,.572,409,4,.364,11,76,27,44,178,238,.567,420,58,.682,85,29,29,NBA,958,66,56,538,Al Horford,C,27,2013-14,64,244,ATL,.571
Al Horford,508,.547,929,11,.306,36,244,28,98,413,519,.538,965,107,.759,141,76,76,NBA,2318,131,121,1156,Al Horford,C,68,2014-15 ★,100,544,ATL,.544
Al Horford,116,.535,217,26,.361,72,64,29,33,110,142,.491,289,38,.844,45,22,22,NBA,690,52,37,348,Al Horford,C,14,2015-16,30,162,ATL,.536
Dwight Howard,352,.521,675,0,.000,2,75,19,136,536,352,.520,677,277,.671,413,82,82,NBA,2670,287,232,981,Dwight Howard,PF,77,2004-05,165,823,ORL,.520
Dwight Howard,468,.532,879,0,.000,2,125,20,115,734,468,.531,881,356,.595,598,82,81,NBA,3021,288,277,1292,Dwight Howard,PF,65,2005-06,217,1022,ORL,.531
Dwight Howard,525,.603,871,1,.500,2,158,21,156,725,526,.603,873,390,.586,666,82,82,NBA,3023,283,245,1443,Dwight Howard,C,70,2006-07 ★,317,1008,ORL,.603
Dwight Howard,583,.601,970,0,.000,4,110,22,176,882,583,.599,974,529,.590,897,82,82,NBA,3088,279,274,1695,Dwight Howard,C,74,2007-08 ★,263,1161,ORL,.599
Dwight Howard,560,.573,977,0,.000,2,112,23,231,757,560,.572,979,504,.594,849,79,79,NBA,2821,336,270,1624,Dwight Howard,C,77,2008-09 ★,240,1093,ORL,.572
Dwight Howard,510,.617,827,0,.000,7,144,24,228,798,510,.612,834,483,.592,816,82,82,NBA,2843,284,287,1503,Dwight Howard,C,75,2009-10 ★,274,1082,ORL,.612
Dwight Howard,619,.597,1037,0,.000,7,107,25,186,789,619,.593,1044,546,.596,916,78,78,NBA,2935,309,258,1784,Dwight Howard,C,107,2010-11 ★,279,1098,ORL,.593
Dwight Howard,416,.579,719,0,.000,7,104,26,116,585,416,.573,726,281,.491,572,54,54,NBA,2070,200,159,1113,Dwight Howard,C,81,2011-12 ★,175,785,ORL,.573
Dwight Howard,469,.581,807,1,.167,6,108,27,186,694,470,.578,813,355,.492,721,76,76,NBA,2722,251,291,1296,Dwight Howard,C,84,2012-13 ★,225,945,LAL,.579
